Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78344,2001,1,25.5,13.8,19.0,74.0,54.2
78344,2001,2,30.1,19.3,23.7,76.0,28.2
78344,2001,3,29.7,18.0,23.4,71.0,25.6
78344,2001,4,31.5,19.9,24.7,70.0,105.9
78344,2001,5,30.5,20.6,24.8,76.0,193.3
78344,2001,6,32.8,22.6,26.8,78.0,241.3
78344,2001,7,32.9,22.7,27.0,77.0,97.0
78344,2001,8,33.5,23.3,27.3,79.0,154.7
78344,2001,9,32.4,22.5,26.4,81.0,215.8
78344,2001,10,31.0,22.7,25.9,83.0,67.7
78344,2001,11,28.6,18.3,22.6,77.0,86.4
78344,2001,12,28.9,19.1,23.3,80.0,48.1
