Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2003,1,23.5,17.3,20.0,69.0,38.6
78325,2003,2,28.2,20.3,23.5,75.0,19.2
78325,2003,3,30.6,22.1,25.5,74.0,124.5
78325,2003,4,28.7,21.0,24.3,69.0,106.4
78325,2003,5,31.0,23.2,26.5,79.0,272.9
78325,2003,6,31.3,23.4,26.7,79.0,260.2
78325,2003,7,31.2,24.0,27.3,79.0,139.5
78325,2003,8,31.8,24.0,27.2,80.0,97.1
78325,2003,9,31.8,24.6,27.3,80.0,169.8
78325,2003,10,30.4,24.1,26.8,75.0,12.4
78325,2003,11,28.4,21.8,24.8,75.0,210.9
78325,2003,12,25.1,19.1,21.8,71.0,67.2
