Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,2002,1,27.4,17.3,21.7,79.0,34.3
78315,2002,2,28.0,17.7,22.2,77.0,41.4
78315,2002,3,30.0,19.1,23.9,75.0,33.5
78315,2002,4,31.3,20.7,25.3,71.0,46.8
78315,2002,5,32.2,22.6,26.6,75.0,318.7
78315,2002,6,30.9,23.6,26.5,84.0,143.5
78315,2002,7,33.1,23.5,27.2,80.0,216.3
78315,2002,8,32.9,23.2,26.8,83.0,266.3
78315,2002,9,31.9,23.6,26.5,87.0,561.5
78315,2002,10,31.6,23.5,26.1,82.0,317.7
78315,2002,11,28.8,19.4,23.7,78.0,75.0
78315,2002,12,27.4,18.0,22.1,82.0,98.7
