Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,2020,1,29.3,19.8,23.7,75.0,40.2
78357,2020,2,30.9,20.5,24.8,70.0,0.3
78357,2020,3,31.0,20.0,24.6,67.0,3.4
78357,2020,4,35.3,22.3,27.7,63.0,17.5
78357,2020,5,32.8,22.7,26.8,77.0,320.0
78357,2020,6,32.9,23.7,27.7,78.0,120.2
78357,2020,7,33.0,23.7,27.6,79.0,160.0
78357,2020,8,33.9,24.1,28.4,75.0,153.3
78357,2020,9,33.4,23.1,27.4,78.0,223.7
78357,2020,10,32.2,23.5,26.9,80.0,142.9
78357,2020,11,29.3,22.6,25.0,83.0,225.9
78357,2020,12,28.1,20.4,23.5,81.0,12.0
