Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,1998,1,27.4,17.8,21.9,82.0,95.4
78320,1998,2,27.9,15.7,21.5,78.0,162.4
78320,1998,3,27.8,16.5,21.8,73.0,143.2
78320,1998,4,31.0,18.3,24.1,68.0,17.6
78320,1998,5,32.6,20.6,25.8,75.0,259.4
78320,1998,6,34.1,22.9,27.5,79.0,185.7
78320,1998,7,33.8,23.1,27.3,80.0,172.5
78320,1998,8,33.5,23.3,27.0,83.0,246.0
78320,1998,9,32.1,23.4,26.9,84.0,485.5
78320,1998,10,31.6,22.3,26.0,80.0,77.3
78320,1998,11,30.1,19.1,24.0,80.0,21.6
78320,1998,12,29.5,18.0,23.1,78.0,17.2
