Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2010,1,24.8,17.7,20.7,69.0,17.0
78325,2010,2,24.4,17.8,20.7,69.0,151.5
78325,2010,3,25.3,18.2,21.4,66.0,51.4
78325,2010,4,28.2,20.9,24.0,74.0,126.3
78325,2010,5,30.1,23.5,26.7,79.0,25.4
78325,2010,6,32.8,25.2,28.5,78.0,128.0
78325,2010,7,31.5,24.1,27.4,82.0,220.4
78325,2010,8,32.4,24.6,28.1,80.0,115.2
78325,2010,9,31.9,24.2,27.5,79.0,129.2
78325,2010,10,29.5,23.3,26.2,72.0,88.5
78325,2010,11,27.4,20.3,23.8,73.0,81.9
78325,2010,12,22.9,16.2,19.7,65.0,39.5
