Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78351,2018,1,28.1,19.0,23.0,83.0,65.5
78351,2018,2,30.4,18.9,24.2,75.0,13.4
78351,2018,3,30.0,17.6,23.7,72.0,2.5
78351,2018,4,31.1,20.8,25.8,78.0,107.7
78351,2018,5,30.4,22.5,26.0,84.0,250.8
78351,2018,6,32.0,23.0,27.0,82.0,41.7
78351,2018,7,33.0,22.9,27.6,80.0,142.3
78351,2018,8,32.9,23.0,27.1,82.0,140.3
78351,2018,9,32.7,23.1,27.4,79.0,86.2
78351,2018,10,31.7,22.2,26.4,82.0,144.6
78351,2018,11,31.3,20.6,25.5,81.0,70.7
78351,2018,12,30.3,19.5,24.6,78.0,20.7
