Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2008,1,26.5,18.9,22.1,76.0,99.7
78325,2008,2,28.5,20.4,23.9,75.0,92.4
78325,2008,3,28.2,20.1,23.9,74.0,107.8
78325,2008,4,28.5,20.9,24.3,71.0,128.9
78325,2008,5,31.1,23.2,26.8,74.0,54.9
78325,2008,6,31.2,24.0,27.0,80.0,159.2
78325,2008,7,31.9,23.9,27.3,78.0,271.1
78325,2008,8,31.7,24.6,27.7,80.0,150.6
78325,2008,9,30.5,24.5,27.0,84.0,301.7
78325,2008,10,29.2,23.4,25.8,80.0,130.1
78325,2008,11,25.3,20.4,22.9,76.0,89.8
78325,2008,12,26.1,19.7,22.6,76.0,19.7
