Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,2004,1,26.8,21.6,24.3,72.0,23.3
78365,2004,2,27.8,22.6,25.1,75.0,18.5
78365,2004,3,27.5,23.0,25.1,74.0,72.4
78365,2004,4,28.3,22.5,25.3,74.0,34.4
78365,2004,5,28.9,24.7,26.3,78.0,87.1
78365,2004,6,30.5,26.3,28.0,81.0,86.2
78365,2004,7,30.9,26.0,28.2,78.0,81.7
78365,2004,8,31.4,26.2,28.4,77.0,205.2
78365,2004,9,30.9,25.1,28.1,78.0,248.9
78365,2004,10,30.1,25.3,27.7,74.0,215.8
78365,2004,11,28.5,24.4,26.4,71.0,61.1
78365,2004,12,27.2,23.8,25.3,73.0,27.6
