Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78355,1995,1,28.2,17.4,22.0,74.0,45.4
78355,1995,2,28.2,17.5,22.1,71.0,0.0
78355,1995,3,29.7,18.7,23.4,72.0,153.4
78355,1995,4,31.8,20.5,25.3,71.0,75.7
78355,1995,5,32.3,21.5,26.2,75.0,102.1
78355,1995,6,32.0,22.5,26.5,81.0,192.1
78355,1995,7,32.1,22.4,26.6,80.0,226.0
78355,1995,8,32.2,22.5,26.6,82.0,125.0
78355,1995,9,32.6,22.5,26.7,81.0,223.4
78355,1995,10,31.3,22.6,25.8,83.0,89.6
78355,1995,11,29.1,20.4,24.2,80.0,62.0
78355,1995,12,27.5,19.0,22.8,80.0,15.6
