Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2018,1,25.3,18.1,21.4,79.0,56.1
78318,2018,2,29.8,19.9,24.4,78.0,5.5
78318,2018,3,28.6,18.2,23.2,72.0,21.6
78318,2018,4,30.9,20.9,25.4,75.0,38.7
78318,2018,5,29.9,22.9,25.7,80.0,340.3
78318,2018,6,32.7,23.2,27.2,81.0,174.5
78318,2018,7,33.6,23.9,28.1,78.0,98.2
78318,2018,8,33.8,24.0,27.9,80.0,129.1
78318,2018,9,33.3,24.1,27.7,82.0,137.3
78318,2018,10,31.7,23.2,27.0,80.0,206.5
78318,2018,11,30.2,21.6,25.5,79.0,57.2
78318,2018,12,28.1,19.8,23.8,76.0,102.0
