Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,2018,1,25.1,16.0,20.4,80.0,29.9
78323,2018,2,29.9,18.6,23.6,76.0,37.1
78323,2018,3,28.6,14.6,21.5,72.0,11.7
78323,2018,4,31.2,18.9,24.4,75.0,94.4
78323,2018,5,29.0,21.5,24.6,85.0,460.3
78323,2018,6,32.2,21.9,26.1,82.0,229.3
78323,2018,7,33.1,22.3,26.8,81.0,125.7
78323,2018,8,33.1,22.3,26.5,82.0,235.1
78323,2018,9,32.3,22.7,26.4,85.0,141.3
78323,2018,10,31.4,21.5,25.6,83.0,113.6
78323,2018,11,30.2,19.3,24.2,81.0,27.5
78323,2018,12,28.2,17.7,22.6,80.0,14.3
