Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78364,2021,1,31.2,21.3,25.5,67.0,1.6
78364,2021,2,31.6,21.7,26.0,65.0,14.8
78364,2021,3,31.4,22.5,26.3,63.0,18.8
78364,2021,4,31.9,23.3,27.0,64.0,35.2
78364,2021,5,32.8,24.2,27.8,68.0,49.2
78364,2021,6,32.9,24.5,28.0,73.0,
78364,2021,7,,24.7,28.6,71.0,77.7
78364,2021,8,,24.7,28.6,71.0,
78364,2021,9,34.7,24.8,29.0,68.0,
78364,2021,10,33.4,,27.8,74.0,
78364,2021,11,32.4,,26.6,74.0,125.6
78364,2021,12,32.1,22.5,26.2,69.0,
