Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,1993,1,27.5,17.2,21.7,79.0,67.1
78325,1993,2,26.0,13.8,19.6,77.0,31.3
78325,1993,3,27.2,15.9,21.2,77.0,46.5
78325,1993,4,28.3,17.1,22.3,73.0,137.1
78325,1993,5,29.5,19.7,24.0,77.0,125.0
78325,1993,6,31.5,22.3,26.1,80.0,301.9
78325,1993,7,32.4,21.9,26.6,78.0,93.3
78325,1993,8,33.0,21.7,26.7,78.0,143.5
78325,1993,9,31.6,21.8,26.0,82.0,223.1
78325,1993,10,30.2,21.3,24.8,86.0,113.9
78325,1993,11,28.2,19.5,23.4,82.0,43.7
78325,1993,12,26.4,,20.6,79.0,16.5
