Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78343,2013,1,27.3,18.4,22.5,83.0,107.6
78343,2013,2,28.8,17.2,22.5,79.0,5.1
78343,2013,3,27.2,14.9,20.4,74.0,58.0
78343,2013,4,31.3,20.0,24.6,79.0,73.8
78343,2013,5,31.3,20.0,24.7,82.0,161.9
78343,2013,6,32.1,22.2,26.3,84.0,148.1
78343,2013,7,31.8,22.2,26.1,85.0,117.3
78343,2013,8,32.6,22.6,26.5,85.0,103.7
78343,2013,9,31.8,22.2,25.7,89.0,226.3
78343,2013,10,30.5,22.0,25.4,88.0,211.9
78343,2013,11,28.2,20.7,23.9,90.0,172.7
78343,2013,12,28.3,20.1,23.4,86.0,30.7
