Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78321,1993,1,27.9,20.2,23.5,77.0,138.9
78321,1993,2,26.9,17.9,22.1,73.0,19.3
78321,1993,3,28.1,18.7,22.9,73.0,109.4
78321,1993,4,29.3,21.0,24.7,69.0,38.9
78321,1993,5,29.6,22.6,25.7,77.0,280.0
78321,1993,6,31.2,24.1,27.1,81.0,281.4
78321,1993,7,32.7,24.3,28.1,75.0,72.0
78321,1993,8,33.0,24.2,27.9,75.0,112.7
78321,1993,9,31.5,23.6,27.0,81.0,237.3
78321,1993,10,30.8,22.9,25.9,84.0,270.2
78321,1993,11,29.3,22.4,25.2,79.0,81.4
78321,1993,12,27.5,19.1,22.8,77.0,5.5
