Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,1996,1,25.7,16.5,20.7,77.0,38.1
78315,1996,2,26.7,15.0,20.4,72.0,23.2
78315,1996,3,27.3,17.1,21.7,73.0,40.0
78315,1996,4,30.0,19.6,24.2,73.0,105.5
78315,1996,5,30.4,22.7,25.8,79.0,274.8
78315,1996,6,31.7,23.2,26.4,82.0,152.5
78315,1996,7,32.5,23.5,27.2,79.0,219.8
78315,1996,8,32.2,23.2,26.7,80.0,245.8
78315,1996,9,32.4,22.9,26.5,82.0,193.0
78315,1996,10,29.8,21.8,25.1,82.0,126.2
78315,1996,11,29.1,20.6,23.7,76.0,16.2
78315,1996,12,26.9,22.3,22.3,80.0,4.6
