Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78349,2004,1,27.3,16.0,,,
78349,2004,2,29.0,17.8,,,
78349,2004,3,29.2,18.5,,,
78349,2004,4,31.1,18.6,,,
78349,2004,5,32.1,21.5,,,
78349,2004,6,33.2,22.5,27.8,66.0,68.8
78349,2004,7,31.9,22.3,27.2,70.0,65.3
78349,2004,8,32.6,22.5,27.5,71.0,56.8
78349,2004,9,31.6,22.7,27.1,74.0,84.1
78349,2004,10,30.7,20.9,25.4,77.0,84.2
78349,2004,11,29.7,18.6,23.4,71.0,16.6
78349,2004,12,28.0,17.0,21.6,66.0,7.2
