Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,2012,1,30.6,17.4,24.0,71.0,35.4
78368,2012,2,32.0,17.9,24.8,68.0,5.4
78368,2012,3,,18.5,25.2,64.0,43.9
78368,2012,4,,20.2,25.6,73.0,132.0
78368,2012,5,,21.1,26.6,76.0,133.4
78368,2012,6,,22.5,28.1,74.0,55.1
78368,2012,7,,22.0,28.2,69.0,39.9
78368,2012,8,34.7,23.1,28.5,70.0,120.0
78368,2012,9,34.2,21.9,27.5,75.0,95.8
78368,2012,10,32.9,22.0,26.6,78.0,214.5
78368,2012,11,,19.9,25.2,73.0,20.7
78368,2012,12,,18.7,24.6,74.0,24.4
