Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,2022,1,29.7,19.7,23.6,72.0,2.7
78357,2022,2,29.8,20.6,24.2,74.0,55.8
78357,2022,3,31.5,20.9,25.1,71.0,64.6
78357,2022,4,30.8,21.3,25.1,74.0,202.5
78357,2022,5,31.6,22.1,25.8,79.0,229.4
78357,2022,6,32.4,22.9,26.5,79.0,357.1
78357,2022,7,33.0,23.5,27.2,77.0,36.6
78357,2022,8,33.5,23.1,27.2,78.0,154.5
78357,2022,9,33.5,23.4,27.5,76.0,116.3
78357,2022,10,31.7,22.8,26.2,80.0,117.1
78357,2022,11,31.1,22.0,25.8,79.0,134.5
78357,2022,12,30.1,19.8,24.0,74.0,9.3
