Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78344,1991,1,29.6,19.3,23.6,78.0,27.9
78344,1991,2,29.0,16.6,22.1,69.0,1.8
78344,1991,3,29.8,18.9,23.9,72.0,24.8
78344,1991,4,31.4,21.2,25.5,75.0,83.4
78344,1991,5,31.6,22.5,26.2,77.0,265.7
78344,1991,6,32.0,22.6,26.3,82.0,193.5
78344,1991,7,33.1,22.9,27.0,80.0,101.3
78344,1991,8,33.0,22.8,26.7,80.0,258.9
78344,1991,9,32.1,22.5,26.0,83.0,278.8
78344,1991,10,30.7,22.2,25.4,84.0,242.1
78344,1991,11,28.6,19.7,23.3,81.0,14.1
78344,1991,12,28.4,18.4,22.5,78.0,3.6
