Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2016,1,25.4,19.6,22.2,77.0,284.7
78325,2016,2,25.8,19.0,22.0,69.0,30.2
78325,2016,3,29.6,21.0,24.6,72.0,22.5
78325,2016,4,29.5,21.6,25.2,69.0,13.6
78325,2016,5,31.2,23.0,26.7,71.0,32.0
78325,2016,6,31.0,24.1,27.3,79.0,176.3
78325,2016,7,32.1,24.5,28.0,77.0,90.0
78325,2016,8,31.8,24.5,27.8,81.0,265.3
78325,2016,9,31.5,24.5,27.5,82.0,121.0
78325,2016,10,29.5,23.8,26.5,76.0,150.8
78325,2016,11,27.5,20.8,24.0,73.0,23.2
78325,2016,12,28.5,21.8,24.7,80.0,226.3
