Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2003,1,23.6,16.4,20.0,74.0,86.8
78318,2003,2,27.9,19.5,23.5,77.0,51.0
78318,2003,3,30.1,21.7,25.6,75.0,91.7
78318,2003,4,28.6,20.3,24.3,73.0,62.0
78318,2003,5,31.6,23.9,27.2,79.0,130.5
78318,2003,6,31.9,24.3,27.5,79.0,227.1
78318,2003,7,32.2,24.8,28.0,80.0,81.4
78318,2003,8,32.3,24.2,27.4,83.0,260.4
78318,2003,9,31.5,24.1,27.4,82.0,84.5
78318,2003,10,30.9,23.1,26.9,79.0,29.3
78318,2003,11,28.4,21.4,24.8,78.0,131.8
78318,2003,12,25.3,18.5,22.0,73.0,73.9
