Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,2012,1,27.3,23.5,25.2,74.0,28.6
78369,2012,2,27.8,23.5,25.3,75.0,10.6
78369,2012,3,28.3,23.7,25.7,71.0,13.2
78369,2012,4,28.1,23.2,25.6,76.0,130.6
78369,2012,5,29.7,24.5,27.1,79.0,14.0
78369,2012,6,31.8,24.9,28.7,76.0,27.9
78369,2012,7,31.5,27.1,29.2,74.0,39.9
78369,2012,8,31.3,26.0,28.8,77.0,120.0
78369,2012,9,30.0,25.6,28.6,78.0,48.5
78369,2012,10,30.4,24.4,27.7,79.0,163.3
78369,2012,11,27.9,23.0,25.8,78.0,500.3
78369,2012,12,27.8,23.3,25.8,76.0,96.2
