Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,1991,1,31.4,19.9,24.3,74.0,1.4
78357,1991,2,30.2,18.6,23.0,70.0,11.2
78357,1991,3,32.4,19.7,24.6,68.0,11.6
78357,1991,4,33.5,21.1,25.7,71.0,35.3
78357,1991,5,32.3,22.3,25.9,77.0,202.4
78357,1991,6,32.6,22.8,26.3,82.0,214.6
78357,1991,7,33.6,23.3,27.1,79.0,107.9
78357,1991,8,33.6,23.0,26.7,80.0,119.1
78357,1991,9,33.7,23.0,26.7,81.0,64.4
78357,1991,10,32.2,22.3,25.9,80.0,55.9
78357,1991,11,30.2,21.6,24.5,81.0,17.6
78357,1991,12,28.8,20.1,23.3,78.0,42.9
