Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78310,1995,1,27.0,18.9,22.7,76.0,67.3
78310,1995,2,27.3,18.9,22.9,71.0,19.9
78310,1995,3,28.4,20.1,24.0,74.0,14.2
78310,1995,4,30.2,22.9,26.3,76.0,48.6
78310,1995,5,31.3,24.3,27.4,79.0,103.5
78310,1995,6,30.8,24.6,27.5,82.0,231.7
78310,1995,7,31.7,23.8,27.4,82.0,314.9
78310,1995,8,31.3,24.5,27.8,81.0,195.7
78310,1995,9,30.8,24.0,27.1,84.0,680.9
78310,1995,10,30.4,23.9,26.9,86.0,311.5
78310,1995,11,28.6,21.0,24.7,76.0,86.9
78310,1995,12,26.8,19.2,22.9,79.0,304.6
