Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78351,2019,1,29.8,18.3,23.6,76.0,19.2
78351,2019,2,30.2,19.0,24.5,73.0,65.9
78351,2019,3,30.4,19.7,25.0,73.0,29.3
78351,2019,4,31.9,21.8,26.7,73.0,28.8
78351,2019,5,32.2,22.4,27.0,78.0,210.3
78351,2019,6,32.6,23.5,27.9,79.0,96.1
78351,2019,7,33.0,23.2,27.7,80.0,145.5
78351,2019,8,33.1,23.3,27.8,81.0,165.8
78351,2019,9,32.6,23.6,27.7,84.0,98.8
78351,2019,10,31.6,23.1,26.9,85.0,171.6
78351,2019,11,31.0,20.6,25.2,81.0,23.2
78351,2019,12,30.4,19.5,24.6,80.0,52.1
