Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78346,2000,1,27.6,16.5,22.0,80.0,14.8
78346,2000,2,29.1,15.8,22.9,77.0,
78346,2000,3,30.5,16.4,23.7,70.0,
78346,2000,4,31.7,19.4,26.1,74.0,
78346,2000,5,32.3,20.8,26.5,77.0,147.6
78346,2000,6,33.6,22.7,27.4,80.0,42.5
78346,2000,7,34.0,22.5,27.6,79.0,122.6
78346,2000,8,33.1,22.9,27.6,80.0,157.3
78346,2000,9,32.7,22.9,27.0,84.0,141.2
78346,2000,10,30.7,19.0,25.4,85.0,42.9
78346,2000,11,30.4,18.5,24.3,81.0,9.7
78346,2000,12,27.4,20.2,23.7,85.0,103.9
