Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2020,1,27.2,19.8,23.0,73.0,64.1
78325,2020,2,28.1,20.5,23.6,74.0,39.6
78325,2020,3,28.8,20.5,24.2,69.0,2.5
78325,2020,4,32.4,23.8,27.3,71.0,19.9
78325,2020,5,30.7,23.4,26.3,76.0,124.4
78325,2020,6,31.7,24.6,27.3,81.0,86.5
78325,2020,7,31.8,24.4,27.5,80.0,258.8
78325,2020,8,32.6,25.1,28.1,79.0,131.4
78325,2020,9,31.7,24.1,27.2,83.0,394.4
78325,2020,10,31.0,24.1,26.6,83.0,219.5
78325,2020,11,28.4,22.5,25.1,81.0,136.4
78325,2020,12,26.6,19.4,22.4,75.0,21.1
