Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,2010,1,26.4,21.9,24.3,78.0,12.2
78365,2010,2,27.0,22.0,24.1,75.0,31.7
78365,2010,3,27.2,22.2,24.4,74.0,2.4
78365,2010,4,28.6,23.6,25.6,77.0,103.5
78365,2010,5,30.0,25.3,27.1,84.0,17.8
78365,2010,6,31.5,26.3,28.5,85.0,47.6
78365,2010,7,31.6,26.2,28.7,82.0,51.8
78365,2010,8,32.3,26.6,29.4,85.0,12.2
78365,2010,9,31.6,26.0,28.8,80.0,125.5
78365,2010,10,30.3,24.9,27.5,83.0,239.1
78365,2010,11,28.2,24.7,26.4,72.0,44.8
78365,2010,12,25.6,20.3,23.1,73.0,58.7
