Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78351,2006,1,29.0,16.8,22.1,79.0,1.8
78351,2006,2,28.4,17.0,22.1,78.0,52.9
78351,2006,3,29.7,16.7,22.8,73.0,0.0
78351,2006,4,31.1,18.9,24.6,72.0,12.0
78351,2006,5,31.4,20.7,25.8,75.0,112.4
78351,2006,6,31.1,22.8,26.5,82.0,290.7
78351,2006,7,32.1,23.1,26.8,82.0,206.2
78351,2006,8,32.2,22.9,26.9,83.0,182.5
78351,2006,9,32.2,23.0,27.0,83.0,65.0
78351,2006,10,31.8,22.4,26.1,84.0,237.0
78351,2006,11,29.5,20.5,24.2,83.0,18.9
78351,2006,12,30.0,20.8,24.5,85.0,27.6
