Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78344,1999,1,28.7,18.4,22.6,78.0,27.7
78344,1999,2,28.5,15.9,21.4,70.0,69.4
78344,1999,3,29.9,16.8,22.6,68.0,41.1
78344,1999,4,32.3,20.2,25.3,72.0,68.8
78344,1999,5,32.6,20.8,25.7,74.0,97.0
78344,1999,6,32.8,22.3,26.3,78.0,114.6
78344,1999,7,33.1,22.4,26.6,79.0,139.2
78344,1999,8,32.9,22.9,26.7,81.0,247.4
78344,1999,9,31.9,23.0,26.3,84.0,240.2
78344,1999,10,30.7,21.9,25.2,84.0,334.1
78344,1999,11,27.8,19.6,22.9,84.0,65.2
78344,1999,12,27.6,16.6,21.3,75.0,1.0
