Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78372,2014,1,29.2,20.3,24.1,78.0,82.7
78372,2014,2,30.6,21.2,24.9,75.0,27.5
78372,2014,3,31.1,20.2,24.9,70.0,34.4
78372,2014,4,32.6,21.5,26.0,73.0,200.7
78372,2014,5,31.1,22.0,25.5,80.0,192.5
78372,2014,6,31.9,22.8,26.3,83.0,71.2
78372,2014,7,33.6,23.7,27.6,79.0,109.5
78372,2014,8,33.7,23.4,27.5,81.0,271.4
78372,2014,9,32.7,23.1,26.6,84.0,164.2
78372,2014,10,32.0,22.7,26.1,83.0,109.5
78372,2014,11,29.8,21.4,24.8,81.0,42.2
78372,2014,12,28.1,19.5,23.4,79.0,40.8
