Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78333,1998,1,27.3,18.1,22.5,83.0,58.0
78333,1998,2,27.3,17.4,22.7,78.0,
78333,1998,3,27.3,17.6,22.3,76.0,
78333,1998,4,29.1,18.4,23.9,76.0,
78333,1998,5,31.0,20.6,26.2,81.0,
78333,1998,6,33.1,22.4,27.8,81.0,
78333,1998,7,33.2,22.6,27.8,79.0,
78333,1998,8,32.2,22.9,27.1,85.0,
78333,1998,9,31.1,23.9,27.5,85.0,
78333,1998,10,30.8,22.4,26.0,86.0,
78333,1998,11,30.0,19.9,24.4,82.0,
78333,1998,12,29.2,18.7,23.2,81.0,
