Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78310,2011,1,26.1,18.8,22.6,75.0,18.6
78310,2011,2,27.8,19.7,23.7,77.0,6.6
78310,2011,3,28.5,20.4,24.5,77.0,1.5
78310,2011,4,30.9,22.6,26.7,80.0,4.0
78310,2011,5,31.5,23.3,26.9,81.0,112.9
78310,2011,6,31.6,24.3,27.3,85.0,198.2
78310,2011,7,31.5,24.3,27.3,90.0,237.5
78310,2011,8,32.0,24.7,27.7,88.0,241.3
78310,2011,9,31.5,24.8,27.6,85.0,225.4
78310,2011,10,29.2,23.2,25.9,85.0,290.9
78310,2011,11,28.4,21.3,24.4,81.0,20.8
78310,2011,12,27.5,19.9,23.4,84.0,18.3
