Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,2003,1,26.8,22.6,25.0,78.0,164.1
78365,2003,2,27.8,23.6,25.8,80.0,11.8
78365,2003,3,29.4,23.4,26.3,78.0,65.2
78365,2003,4,28.7,23.3,25.8,76.0,135.0
78365,2003,5,30.4,25.8,27.8,78.0,78.2
78365,2003,6,31.1,25.3,28.2,78.0,133.8
78365,2003,7,30.2,26.6,28.4,79.0,84.0
78365,2003,8,30.9,26.6,28.7,79.0,118.7
78365,2003,9,31.1,25.1,28.3,78.0,128.1
78365,2003,10,31.0,24.4,28.1,77.0,55.6
78365,2003,11,29.4,24.9,27.3,75.0,121.0
78365,2003,12,27.5,23.2,25.5,75.0,214.0
