Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,2013,1,26.0,22.3,23.9,80.0,2.6
78328,2013,2,26.6,21.5,23.7,79.0,7.2
78328,2013,3,25.3,19.3,22.0,71.0,42.6
78328,2013,4,29.6,23.7,26.0,76.0,84.8
78328,2013,5,30.0,23.9,26.5,75.0,120.0
78328,2013,6,30.9,25.5,27.9,79.0,102.9
78328,2013,7,30.7,25.7,27.9,80.0,80.0
78328,2013,8,31.3,25.7,28.4,80.0,116.5
78328,2013,9,31.2,25.5,28.1,84.0,99.7
78328,2013,10,29.8,25.5,27.4,81.0,187.7
78328,2013,11,27.8,24.4,26.0,80.0,81.0
78328,2013,12,27.5,23.5,25.3,81.0,18.3
