Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,1993,1,27.9,18.7,22.7,80.0,117.7
78328,1993,2,27.4,16.2,21.4,75.0,12.4
78328,1993,3,27.6,17.4,22.2,76.0,100.9
78328,1993,4,28.9,18.9,23.5,76.0,146.3
78328,1993,5,30.4,21.2,25.4,76.0,114.4
78328,1993,6,31.3,23.4,27.0,80.0,93.0
78328,1993,7,32.8,23.1,27.4,78.0,162.6
78328,1993,8,33.2,22.6,27.0,78.0,177.8
78328,1993,9,32.1,23.2,26.7,81.0,132.3
78328,1993,10,29.9,22.5,25.5,85.0,387.1
78328,1993,11,29.8,20.4,24.5,78.0,6.9
78328,1993,12,28.0,17.4,22.1,77.0,12.6
