Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,2012,1,27.7,14.4,20.5,78.0,30.0
78330,2012,2,29.7,16.5,22.5,77.0,21.6
78330,2012,3,30.7,17.1,23.2,72.0,29.9
78330,2012,4,30.8,18.0,23.9,71.0,140.6
78330,2012,5,31.0,21.0,25.1,82.0,269.8
78330,2012,6,31.5,22.6,26.2,84.0,338.6
78330,2012,7,32.8,22.2,26.5,82.0,208.7
78330,2012,8,32.6,22.6,26.8,82.0,173.6
78330,2012,9,32.5,22.1,26.1,84.0,214.7
78330,2012,10,30.5,21.0,24.8,84.0,262.3
78330,2012,11,27.4,15.1,20.7,79.0,7.2
78330,2012,12,28.6,16.3,21.8,80.0,57.3
