Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,2019,1,26.9,16.4,21.3,80.0,75.6
78320,2019,2,29.3,18.3,23.5,79.0,26.7
78320,2019,3,29.5,18.2,23.6,71.0,14.2
78320,2019,4,30.9,20.3,25.1,75.0,58.4
78320,2019,5,31.8,22.3,26.6,76.0,168.9
78320,2019,6,33.0,23.8,28.0,76.0,168.5
78320,2019,7,33.1,23.3,27.4,79.0,128.6
78320,2019,8,33.2,23.1,27.2,80.0,198.3
78320,2019,9,32.7,22.9,27.1,80.0,159.3
78320,2019,10,31.9,23.0,26.8,83.0,173.7
78320,2019,11,30.1,19.0,24.1,78.0,44.0
78320,2019,12,28.6,17.9,22.9,81.0,24.6
