Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,2000,1,23.5,13.3,18.0,81.0,60.5
78371,2000,2,24.2,13.8,18.5,81.0,34.0
78371,2000,3,25.8,12.4,18.7,75.0,0.9
78371,2000,4,28.3,14.8,21.2,77.0,18.3
78371,2000,5,27.5,15.8,21.4,81.0,284.1
78371,2000,6,28.9,17.2,22.5,81.0,173.8
78371,2000,7,29.5,17.4,22.9,80.0,203.3
78371,2000,8,29.4,18.5,23.1,82.0,127.0
78371,2000,9,28.7,19.0,22.9,85.0,233.3
78371,2000,10,26.8,18.4,21.8,85.0,67.4
78371,2000,11,26.0,15.2,20.3,83.0,84.1
78371,2000,12,24.5,16.3,20.1,86.0,141.2
