Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,2009,1,28.5,20.0,24.1,79.0,8.7
78360,2009,2,28.6,19.5,23.7,73.0,26.9
78360,2009,3,28.3,20.0,24.2,72.0,13.2
78360,2009,4,29.8,22.7,26.0,78.0,39.5
78360,2009,5,29.7,22.8,26.4,84.0,167.6
78360,2009,6,31.3,25.0,28.1,79.0,10.8
78360,2009,7,32.5,25.5,28.9,78.0,19.6
78360,2009,8,32.9,25.1,28.8,79.0,73.0
78360,2009,9,32.4,24.8,28.3,80.0,71.2
78360,2009,10,31.6,24.0,27.7,80.0,91.1
78360,2009,11,30.3,22.6,26.1,79.0,53.4
78360,2009,12,29.7,22.1,25.9,79.0,50.6
