Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78346,2001,1,26.1,13.8,21.3,80.0,15.2
78346,2001,2,30.2,19.0,,,1.4
78346,2001,3,30.6,17.2,,,123.3
78346,2001,4,32.2,19.0,25.7,76.0,8.7
78346,2001,5,30.7,19.7,25.7,79.0,151.0
78346,2001,6,33.4,21.5,27.0,78.0,124.8
78346,2001,7,32.9,22.1,26.7,82.0,173.7
78346,2001,8,33.5,22.6,27.4,83.0,83.9
78346,2001,9,32.3,21.4,26.6,83.0,219.9
78346,2001,10,31.1,22.8,26.3,86.0,173.6
78346,2001,11,28.2,18.7,23.4,84.0,50.6
78346,2001,12,28.6,20.0,24.3,84.0,44.8
