Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,1990,1,31.5,18.8,24.3,69.0,24.9
78368,1990,2,31.3,18.7,24.3,68.0,32.5
78368,1990,3,31.6,19.4,24.5,67.0,24.7
78368,1990,4,31.4,20.5,25.1,70.0,105.4
78368,1990,5,33.2,21.8,27.0,67.0,23.6
78368,1990,6,34.2,22.3,27.4,68.0,42.0
78368,1990,7,34.9,22.7,27.9,65.0,85.3
78368,1990,8,34.3,22.4,27.3,73.0,69.0
78368,1990,9,33.7,22.4,26.4,80.0,142.3
78368,1990,10,31.7,22.5,25.8,87.0,239.7
78368,1990,11,31.3,21.2,25.2,88.0,98.5
78368,1990,12,30.3,19.2,24.0,80.0,11.7
