Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78333,1995,1,27.4,15.3,21.2,77.0,89.1
78333,1995,2,27.7,14.8,21.0,76.0,9.2
78333,1995,3,28.5,15.9,22.7,78.0,41.6
78333,1995,4,30.2,19.1,25.2,77.0,113.0
78333,1995,5,30.8,22.3,26.6,82.0,153.4
78333,1995,6,30.9,23.1,26.9,85.0,378.0
78333,1995,7,32.2,23.1,27.0,83.0,76.4
78333,1995,8,31.5,23.1,27.1,84.0,524.4
78333,1995,9,31.8,22.6,26.9,84.0,171.0
78333,1995,10,30.5,22.9,26.4,87.0,305.3
78333,1995,11,29.5,18.6,23.5,83.0,16.7
78333,1995,12,27.7,17.1,21.8,83.0,105.4
