Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,1991,1,29.5,18.8,23.4,77.0,93.8
78320,1991,2,29.3,15.5,21.9,68.0,8.2
78320,1991,3,31.2,17.8,24.0,69.0,36.8
78320,1991,4,32.5,21.0,25.8,72.0,145.6
78320,1991,5,31.9,22.1,26.0,78.0,342.8
78320,1991,6,32.3,22.1,25.9,82.0,328.8
78320,1991,7,33.1,22.6,26.9,79.0,152.4
78320,1991,8,32.7,22.2,26.3,81.0,259.3
78320,1991,9,32.2,22.3,26.1,82.0,102.9
78320,1991,10,30.6,21.8,25.2,83.0,247.1
78320,1991,11,28.4,19.6,23.4,79.0,7.9
78320,1991,12,28.4,18.1,22.5,75.0,7.8
