Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78346,2004,1,28.3,15.8,22.4,77.0,6.0
78346,2004,2,30.3,17.7,24.2,70.0,2.0
78346,2004,3,30.6,18.5,24.7,69.0,4.0
78346,2004,4,32.1,17.8,25.5,68.0,11.7
78346,2004,5,33.7,21.4,26.9,71.0,63.7
78346,2004,6,35.0,22.7,27.8,75.0,177.7
78346,2004,7,34.1,22.7,27.0,79.0,199.2
78346,2004,8,33.5,22.1,27.5,77.0,116.3
78346,2004,9,32.6,22.9,27.0,80.0,27.6
78346,2004,10,31.6,21.3,26.2,77.0,74.9
78346,2004,11,31.0,19.9,24.4,73.0,10.1
78346,2004,12,29.3,17.5,23.5,73.0,16.5
