Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2014,1,25.9,18.2,21.9,78.0,193.1
78318,2014,2,28.4,19.6,23.8,78.0,110.9
78318,2014,3,28.8,19.1,23.7,76.0,81.6
78318,2014,4,30.2,21.0,25.3,73.0,56.2
78318,2014,5,30.9,22.5,26.2,77.0,260.8
78318,2014,6,32.5,23.4,27.4,79.0,79.6
78318,2014,7,33.1,23.7,28.1,78.0,120.3
78318,2014,8,33.3,24.6,28.2,78.0,120.6
78318,2014,9,33.7,23.7,27.6,79.0,136.6
78318,2014,10,31.3,22.1,26.1,80.0,175.5
78318,2014,11,28.0,19.5,23.6,76.0,163.8
78318,2014,12,28.0,18.0,22.5,77.0,9.3
