Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,1992,1,28.1,22.6,25.2,73.0,0.5
78369,1992,2,28.1,22.7,25.2,74.0,51.2
78369,1992,3,28.4,23.1,25.5,74.0,94.1
78369,1992,4,28.7,23.5,25.8,74.0,67.3
78369,1992,5,28.6,24.0,26.0,76.0,77.0
78369,1992,6,31.3,25.1,28.1,78.0,5.0
78369,1992,7,30.6,26.4,28.6,77.0,25.0
78369,1992,8,33.5,26.9,28.9,75.0,25.0
78369,1992,9,32.5,25.3,28.1,77.0,64.6
78369,1992,10,30.7,25.1,27.8,76.0,54.7
78369,1992,11,29.9,25.5,27.4,76.0,23.0
78369,1992,12,28.2,23.5,25.7,74.0,55.1
