Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78321,1998,1,27.3,19.8,22.9,82.0,113.0
78321,1998,2,27.8,18.7,22.9,77.0,56.6
78321,1998,3,27.3,19.8,23.1,73.0,181.3
78321,1998,4,30.0,20.4,24.6,72.0,23.0
78321,1998,5,31.5,22.9,26.7,76.0,175.1
78321,1998,6,32.9,24.4,28.3,77.0,246.2
78321,1998,7,32.6,24.4,28.1,79.0,109.9
78321,1998,8,32.3,24.4,27.7,82.0,249.5
78321,1998,9,31.4,24.4,27.4,85.0,217.0
78321,1998,10,30.4,23.7,26.4,82.0,153.5
78321,1998,11,28.9,22.1,25.0,80.0,19.8
78321,1998,12,27.6,20.7,23.6,81.0,73.9
