Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78377,1998,1,31.8,18.0,24.1,79.0,8.5
78377,1998,2,31.5,15.9,23.3,72.0,21.1
78377,1998,3,30.4,18.9,24.0,78.0,58.6
78377,1998,4,33.2,19.4,25.7,72.0,14.9
78377,1998,5,34.7,21.1,27.1,74.0,64.4
78377,1998,6,35.0,22.7,27.7,78.0,179.2
78377,1998,7,34.4,21.9,27.2,82.0,132.7
78377,1998,8,34.4,22.2,26.9,82.0,127.1
78377,1998,9,32.6,22.0,26.6,84.0,391.9
78377,1998,10,32.2,21.7,26.0,83.0,85.0
78377,1998,11,31.7,19.9,24.9,83.0,18.9
78377,1998,12,31.2,18.7,24.1,82.0,2.5
