Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,2012,1,26.8,23.3,25.2,74.0,39.4
78365,2012,2,27.0,22.8,25.2,79.0,19.4
78365,2012,3,27.6,23.4,25.5,76.0,21.3
78365,2012,4,27.7,23.0,25.4,78.0,146.5
78365,2012,5,29.1,24.5,26.8,82.0,11.2
78365,2012,6,31.1,25.0,28.2,81.0,22.5
78365,2012,7,30.8,26.3,28.6,80.0,51.0
78365,2012,8,30.8,25.8,28.5,80.0,119.4
78365,2012,9,31.1,25.6,28.8,77.0,15.6
78365,2012,10,30.1,23.8,27.3,80.0,409.1
78365,2012,11,27.9,23.4,25.8,76.0,49.4
78365,2012,12,27.3,23.2,25.6,80.0,69.9
