Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,1995,1,25.2,13.5,18.7,79.0,13.9
78371,1995,2,25.5,14.1,19.0,78.0,36.4
78371,1995,3,26.5,14.5,19.6,77.0,31.3
78371,1995,4,28.6,16.2,21.5,76.0,40.9
78371,1995,5,29.2,18.1,22.7,83.0,201.1
78371,1995,6,27.1,19.4,22.6,88.0,689.3
78371,1995,7,28.8,19.7,23.1,85.0,215.0
78371,1995,8,28.9,19.5,23.3,84.0,115.3
78371,1995,9,29.2,19.4,23.3,84.0,139.5
78371,1995,10,27.6,19.0,22.2,88.0,248.2
78371,1995,11,26.0,17.5,21.1,87.0,103.5
78371,1995,12,24.6,15.8,19.9,86.0,16.2
